gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,gs_levels,rationale,gap_notes,model,timestamp
ASST.7.3,Geregeltes Löschen oder Vernichten,normal-SdT,vollständig,0.7035,CON.6.A2; CON.6.A11; CON.11.1.A13; CON.6.A4; CON.6.A13,"CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.6.A11: Löschung und Vernichtung von Datenträgern durch externe Dienstleistende; CON.11.1.A13: Löschung elektronischer VS, Vernichtung von Datenträgern und IT-Produkten nach §§ 32, 56 und Nr. 8 Anlage V zur VSA; CON.6.A4: Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A13: Vernichtung defekter digitaler Datenträger",Basis; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.7.3.1,Standardisierte Vernichtung,normal-SdT,vollständig,0.7489,CON.6.A14; CON.6.A13; CON.6.A2; CON.6.A4; CON.11.1.A13,"CON.6.A14: Vernichten von Datenträgern auf erhöhter Sicherheitsstufe; CON.6.A13: Vernichtung defekter digitaler Datenträger; CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.6.A4: Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.11.1.A13: Löschung elektronischer VS, Vernichtung von Datenträgern und IT-Produkten nach §§ 32, 56 und Nr. 8 Anlage V zur VSA",Erhöht; Standard; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.7.3.2,Löschverfahren,normal-SdT,vollständig,0.6433,CON.6.A2; CON.6.A1; CON.11.1.A13; CON.6.A4; CON.6.A13,"CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.6.A1: Regelung für die Löschung und Vernichtung von Informationen; CON.11.1.A13: Löschung elektronischer VS, Vernichtung von Datenträgern und IT-Produkten nach §§ 32, 56 und Nr. 8 Anlage V zur VSA; CON.6.A4: Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A13: Vernichtung defekter digitaler Datenträger",Basis; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
ASST.7.7,Beschriftungen entfernen,normal-SdT,vollständig,0.6126,CON.6.A2; CON.6.A4,CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.6.A4: Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern,Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.7101,ORP.4.A2; ORP.4.A17; ORP.4.A6; IND.1.A7; ORP.4.A15,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A17: Geeignete Auswahl von Identitäts- und Berechtigungsmanagement-Systemen; ORP.4.A6: Vergabe von Zugangsberechtigungen; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; ORP.4.A15: Vorgehensweise und Konzeption der Prozesse beim Identitäts- und Berechtigungsmanagement",Basis; Standard; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.1.1.1,Dokumentation,normal-SdT,vollständig,0.6549,OPS.1.1.2.A11; ORP.4.A3; OPS.1.1.2.A5; OPS.1.1.1.A13; IND.1.A7,OPS.1.1.2.A11: Dokumentation von IT-Administrationstätigkeiten; ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; OPS.1.1.2.A5: Nachweisbarkeit von administrativen Tätigkeiten; OPS.1.1.1.A13: Absicherung der Betriebsmittel und der Dokumentation; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT,Standard; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.6698,OPS.1.1.1.A2; IND.1.A7; ORP.4.A2; OPS.1.1.2.A23; ORP.1.A2,"OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; OPS.1.1.2.A23: Rollen- und Berechtigungskonzept für administrative Zugriffe; ORP.1.A2: Zuweisung der Zuständigkeiten",Basis; Standard; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.644,IND.1.A7; ORP.4.A2; OPS.1.1.2.A5; ORP.4.A3; OPS.1.1.1.A2,"IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; OPS.1.1.2.A5: Nachweisbarkeit von administrativen Tätigkeiten; ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb",Standard; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6457,ORP.5.A8; IND.1.A17; APP.4.3.A20; OPS.1.1.2.A24; ORP.5.A2,ORP.5.A8: Regelmäßige Überprüfungen des Compliance Managements; IND.1.A17: Regelmäßige Sicherheitsüberprüfung; APP.4.3.A20: Regelmäßige Audits; OPS.1.1.2.A24: Prüfen von IT-Administrationstätigkeiten; ORP.5.A2: Beachtung der Rahmenbedingungen,Standard; Erhöht; Standard; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.1.4,Inventar der Berechtigungen,normal-SdT,vollständig,0.704,ORP.4.A2; ORP.4.A6; ORP.4.A3; ORP.4.A5; OPS.1.1.1.A2,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A6: Vergabe von Zugangsberechtigungen; ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; ORP.4.A5: Vergabe von Zutrittsberechtigungen; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb",Basis; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.2.1,Person-Identität,normal-SdT,vollständig,0.6398,ORP.4.A9; ORP.4.A13; ORP.4.A17; ORP.4.A24; ORP.4.A2,"ORP.4.A9: Identifikation und Authentisierung; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen; ORP.4.A17: Geeignete Auswahl von Identitäts- und Berechtigungsmanagement-Systemen; ORP.4.A24: Vier-Augen-Prinzip für administrative Tätigkeiten; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen",Basis; Standard; Standard; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.2.2,Einschränkung,normal-SdT,vollständig,0.6847,ORP.4.A17; ORP.4.A2; ORP.4.A9; ORP.4.A15; ORP.4.A13,"ORP.4.A17: Geeignete Auswahl von Identitäts- und Berechtigungsmanagement-Systemen; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A9: Identifikation und Authentisierung; ORP.4.A15: Vorgehensweise und Konzeption der Prozesse beim Identitäts- und Berechtigungsmanagement; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen",Standard; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.2.4,Protokollierung von Stammdatenänderungen,normal-SdT,vollständig,0.647,ORP.4.A3; OPS.1.1.5.A10; IND.1.A15; OPS.1.1.2.A28; OPS.1.1.5.A5,ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; OPS.1.1.5.A10: Zugriffsschutz für Protokollierungsdaten; IND.1.A15: Überwachung von weitreichenden Berechtigungen; OPS.1.1.2.A28: Protokollierung administrativer Tätigkeiten; OPS.1.1.5.A5: Einhaltung rechtlicher Rahmenbedingungen,Basis; Standard; Erhöht; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.2.6,Löschen nach Fristablauf,normal-SdT,vollständig,0.6383,CON.6.A1; CON.11.1.A13; CON.6.A2; CON.1.A5; CON.6.A11,"CON.6.A1: Regelung für die Löschung und Vernichtung von Informationen; CON.11.1.A13: Löschung elektronischer VS, Vernichtung von Datenträgern und IT-Produkten nach §§ 32, 56 und Nr. 8 Anlage V zur VSA; CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.1.A5: Sicheres Löschen und Vernichten von kryptografischen Schlüsseln; CON.6.A11: Löschung und Vernichtung von Datenträgern durch externe Dienstleistende",Basis; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.1,Zentrales Management,normal-SdT,vollständig,0.6977,ORP.4.A18; ORP.4.A17; OPS.1.1.7.A6; ORP.4.A2; IND.1.A7,"ORP.4.A18: Einsatz eines zentralen Authentisierungsdienstes; ORP.4.A17: Geeignete Auswahl von Identitäts- und Berechtigungsmanagement-Systemen; OPS.1.1.7.A6: Absicherung des Zugriffs auf die Systemmanagement-Lösung; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT",Standard; Standard; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.2,Einschränkung des Managements,normal-SdT,vollständig,0.6354,ORP.4.A2; OPS.1.1.7.A6; OPS.1.1.2.A4; ORP.4.A6; OPS.1.1.1.A2,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; OPS.1.1.7.A6: Absicherung des Zugriffs auf die Systemmanagement-Lösung; OPS.1.1.2.A4: Beendigung der Tätigkeit in der IT-Administration; ORP.4.A6: Vergabe von Zugangsberechtigungen; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb",Basis; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.3,Protokollierung von Änderungen,normal-SdT,vollständig,0.6503,IND.1.A15; OPS.1.1.2.A5; ORP.4.A3; OPS.1.1.5.A10; OPS.1.1.2.A28,IND.1.A15: Überwachung von weitreichenden Berechtigungen; OPS.1.1.2.A5: Nachweisbarkeit von administrativen Tätigkeiten; ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; OPS.1.1.5.A10: Zugriffsschutz für Protokollierungsdaten; OPS.1.1.2.A28: Protokollierung administrativer Tätigkeiten,Erhöht; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.5,Privilegierte Zugangskonten,normal-SdT,vollständig,0.6654,OPS.1.1.2.A5; OPS.1.1.2.A16; OPS.1.1.2.A4; OPS.1.1.2.A6; OPS.1.1.2.A22,OPS.1.1.2.A5: Nachweisbarkeit von administrativen Tätigkeiten; OPS.1.1.2.A16: Erweiterte Sicherheitsmaßnahmen für Administrationszugänge; OPS.1.1.2.A4: Beendigung der Tätigkeit in der IT-Administration; OPS.1.1.2.A6: Schutz administrativer Tätigkeiten; OPS.1.1.2.A22: Trennung von administrativen und anderen Tätigkeiten,Basis; Standard; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.7,Hinweise bei Anmeldefehlern,normal-SdT,vollständig,0.675,CON.10.A1; ORP.4.A8; ORP.4.A23; ORP.4.A13; APP.3.1.A1,CON.10.A1: Authentisierung bei Webanwendungen; ORP.4.A8: Regelung des Passwortgebrauchs; ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen; APP.3.1.A1: Authentisierung,Basis; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.8,Ereignisgesteuerte Deaktivierung,normal-SdT,vollständig,0.6336,ORP.4.A2; ORP.4.A6; ORP.4.A13; OPS.1.1.2.A4; ORP.4.A5,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A6: Vergabe von Zugangsberechtigungen; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen; OPS.1.1.2.A4: Beendigung der Tätigkeit in der IT-Administration; ORP.4.A5: Vergabe von Zutrittsberechtigungen",Basis; Basis; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.10,Anmeldeversuchsgrenze an der Anwendung,normal-SdT,vollständig,0.6578,ORP.4.A13; CON.10.A1; APP.3.1.A1; ORP.4.A23; ORP.4.A8,ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen; CON.10.A1: Authentisierung bei Webanwendungen; APP.3.1.A1: Authentisierung; ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme; ORP.4.A8: Regelung des Passwortgebrauchs,Standard; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.11,Systemsperre bei Inaktivität,normal-SdT,vollständig,0.6389,SYS.2.1.A1; ORP.4.A13; ORP.4.A8; SYS.2.5.A7; ORP.4.A23,SYS.2.1.A1: Sichere Authentisierung von Benutzenden; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen; ORP.4.A8: Regelung des Passwortgebrauchs; SYS.2.5.A7: Automatische Sperrung von Sitzungen; ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme,Basis; Standard; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.13,Zugang löschen nach Fristablauf,normal-SdT,vollständig,0.6462,CON.1.A5; CON.6.A2; CON.6.A1; CON.11.1.A13; CON.6.A11,"CON.1.A5: Sicheres Löschen und Vernichten von kryptografischen Schlüsseln; CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.6.A1: Regelung für die Löschung und Vernichtung von Informationen; CON.11.1.A13: Löschung elektronischer VS, Vernichtung von Datenträgern und IT-Produkten nach §§ 32, 56 und Nr. 8 Anlage V zur VSA; CON.6.A11: Löschung und Vernichtung von Datenträgern durch externe Dienstleistende",Standard; Basis; Basis; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.15,Keine Gruppenkonten,normal-SdT,vollständig,0.6029,ORP.4.A2; ORP.4.A1; ORP.4.A24; OPS.1.1.1.A2,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A1: Regelung für die Einrichtung und Löschung von Benutzenden und Benutzendengruppen; ORP.4.A24: Vier-Augen-Prinzip für administrative Tätigkeiten; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb",Basis; Basis; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.17,Gruppenkonten - Wechsel dokumentieren,normal-SdT,vollständig,0.6408,ORP.4.A3; OPS.1.1.2.A5; ORP.4.A2; ORP.4.A6; IND.1.A15,"ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; OPS.1.1.2.A5: Nachweisbarkeit von administrativen Tätigkeiten; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A6: Vergabe von Zugangsberechtigungen; IND.1.A15: Überwachung von weitreichenden Berechtigungen",Basis; Basis; Basis; Basis; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.18,Gruppenkonten - Passwortwechsel bei Weggang,normal-SdT,vollständig,0.6618,ORP.4.A23; ORP.4.A8; ORP.4.A2; ORP.4.A24; ORP.4.A6,"ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme; ORP.4.A8: Regelung des Passwortgebrauchs; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A24: Vier-Augen-Prinzip für administrative Tätigkeiten; ORP.4.A6: Vergabe von Zugangsberechtigungen",Basis; Basis; Basis; Erhöht; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.19,Zwischenspeicherung von Zugangsdaten,normal-SdT,vollständig,0.6568,SYS.1.2.2.A6; ORP.4.A8; SYS.2.1.A1; SYS.1.2.3.A5; OPS.1.1.2.A16,SYS.1.2.2.A6: Sichere Authentisierung und Autorisierung in Windows Server 2012; ORP.4.A8: Regelung des Passwortgebrauchs; SYS.2.1.A1: Sichere Authentisierung von Benutzenden; SYS.1.2.3.A5: Sichere Authentisierung und Autorisierung in Windows Server; OPS.1.1.2.A16: Erweiterte Sicherheitsmaßnahmen für Administrationszugänge,Standard; Basis; Basis; Standard; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.3.22,Notfallzugang Verzeichnisdienst,normal-SdT,vollständig,0.6368,APP.4.2.A29; APP.2.1.A6; APP.2.1.A11; APP.2.1.A3; ORP.4.A8,APP.4.2.A29: Einrichten von Notfall-Konten; APP.2.1.A6: Sicherer Betrieb von Verzeichnisdiensten; APP.2.1.A11: Einrichtung des Zugriffs auf Verzeichnisdienste; APP.2.1.A3: Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste; ORP.4.A8: Regelung des Passwortgebrauchs,Standard; Basis; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.4.1,Identitätsüberprüfung,normal-SdT,vollständig,0.6977,ORP.4.A11; ORP.4.A23; ORP.4.A8; ORP.4.A13; ORP.4.A24,ORP.4.A11: Zurücksetzen von Passwörtern; ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme; ORP.4.A8: Regelung des Passwortgebrauchs; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen; ORP.4.A24: Vier-Augen-Prinzip für administrative Tätigkeiten,Standard; Basis; Basis; Standard; Erhöht,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.1,Prinzip der geringsten Berechtigungen,normal-SdT,vollständig,0.6908,ORP.4.A2; OPS.1.1.1.A2; OPS.1.1.2.A23; ORP.4.A6; ORP.4.A16,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; OPS.1.1.2.A23: Rollen- und Berechtigungskonzept für administrative Zugriffe; ORP.4.A6: Vergabe von Zugangsberechtigungen; ORP.4.A16: Richtlinien für die Zugriffs- und Zugangskontrolle",Basis; Basis; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.1.1,Rollenbasierte Berechtigung,normal-SdT,vollständig,0.6767,ORP.4.A2; OPS.1.1.1.A2; OPS.1.1.2.A23; APP.5.4.A5; IND.1.A7,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; OPS.1.1.2.A23: Rollen- und Berechtigungskonzept für administrative Zugriffe; APP.5.4.A5: Rollen- und Berechtigungskonzept für UCC; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT",Basis; Basis; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.1.2,JIT‑/JEA‑Berechtigungen,erhöht,vollständig,0.6089,ORP.4.A2,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen",Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.2,Begründung von Berechtigungen,normal-SdT,vollständig,0.6523,ORP.4.A3; ORP.4.A2; IND.1.A7; ORP.4.A6; ORP.4.A5,"ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; ORP.4.A6: Vergabe von Zugangsberechtigungen; ORP.4.A5: Vergabe von Zutrittsberechtigungen",Basis; Basis; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.3,Überprüfung von Berechtigungen,normal-SdT,vollständig,0.6788,ORP.4.A2; IND.1.A15; ORP.4.A6; IND.1.A7; OPS.1.1.1.A2,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; IND.1.A15: Überwachung von weitreichenden Berechtigungen; ORP.4.A6: Vergabe von Zugangsberechtigungen; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb",Basis; Erhöht; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.3.1,Überprüfung tatsächlicher Berechtigungen,normal-SdT,vollständig,0.6734,ORP.4.A3; IND.1.A15; IND.1.A7; ORP.4.A2; APP.4.6.A6,"ORP.4.A3: Dokumentation der Benutzendenkennungen und Rechteprofile; IND.1.A15: Überwachung von weitreichenden Berechtigungen; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; APP.4.6.A6: Vollständige Ausführung von Berechtigungsprüfungen",Basis; Erhöht; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.4,Kompromittierte Berechtigungsmittel,normal-SdT,vollständig,0.6245,ORP.4.A6; ORP.4.A8; ORP.4.A2; ORP.4.A13; ORP.4.A23,"ORP.4.A6: Vergabe von Zugangsberechtigungen; ORP.4.A8: Regelung des Passwortgebrauchs; ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen; ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme",Basis; Basis; Basis; Standard; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.5.8,Entzug von Berechtigungen,normal-SdT,vollständig,0.6504,ORP.4.A2; OPS.1.1.2.A4; IND.1.A7; OPS.1.1.1.A2; ORP.4.A6,"ORP.4.A2: Einrichtung, Änderung und Entzug von Berechtigungen; OPS.1.1.2.A4: Beendigung der Tätigkeit in der IT-Administration; IND.1.A7: Etablieren einer übergreifenden Berechtigungsverwaltung zwischen der OT und in der Office-IT; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; ORP.4.A6: Vergabe von Zugangsberechtigungen",Basis; Basis; Standard; Basis; Basis,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.6.1,Passwortmanager,normal-SdT,vollständig,0.7013,ORP.4.A8; ORP.4.A23; ORP.4.A22; APP.1.2.A6; ORP.4.A11,ORP.4.A8: Regelung des Passwortgebrauchs; ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme; ORP.4.A22: Regelung zur Passwortqualität; APP.1.2.A6: Kennwortmanagement im Webbrowser; ORP.4.A11: Zurücksetzen von Passwörtern,Basis; Basis; Basis; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
BER.6.6,Blockieren von Passwort Recycling,normal-SdT,vollständig,0.6969,ORP.4.A8; ORP.4.A23; ORP.4.A11; ORP.4.A22; ORP.4.A13,ORP.4.A8: Regelung des Passwortgebrauchs; ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme; ORP.4.A11: Zurücksetzen von Passwörtern; ORP.4.A22: Regelung zur Passwortqualität; ORP.4.A13: Geeignete Auswahl von Authentisierungsmechanismen,Basis; Basis; Standard; Basis; Standard,N/A,N/A,text-embedding-3-small,2026-04-22T08:25:15
